frame_name,split,bbox_id,quality_flag,n_poly_pts
frame_00070,val,5,usable,6
frame_00071,val,0,low_conf,6
frame_00071,val,1,low_conf,6
frame_00071,val,2,low_conf,4
frame_00071,val,3,usable,6
frame_00071,val,4,low_conf,4
frame_00071,val,5,usable,5
frame_00082,val,0,low_conf,4
frame_00082,val,1,low_conf,6
frame_00082,val,2,good,7
frame_00082,val,3,low_conf,4
frame_00082,val,4,usable,6
frame_00082,val,5,usable,6
frame_00086,val,0,low_conf,6
frame_00086,val,1,low_conf,6
frame_00086,val,2,low_conf,5
frame_00086,val,3,low_conf,5
frame_00086,val,4,good,6
frame_00086,val,5,usable,7
frame_00086,val,6,usable,7
frame_00087,val,0,low_conf,6
frame_00087,val,1,low_conf,6
frame_00087,val,2,good,6
frame_00087,val,3,low_conf,6
frame_00087,val,4,usable,6
frame_00087,val,5,usable,6
frame_00093,val,0,usable,6
frame_00093,val,1,low_conf,6
frame_00093,val,2,low_conf,6
frame_00093,val,3,low_conf,6
frame_00093,val,4,usable,6
frame_00093,val,5,usable,6
frame_00098,val,0,low_conf,7
frame_00098,val,1,low_conf,6
frame_00098,val,2,usable,7
frame_00098,val,3,usable,7
frame_00098,val,4,low_conf,4
frame_00098,val,5,usable,6
frame_00098,val,6,low_conf,6
frame_00098,val,7,usable,6
frame_00098,val,8,low_conf,4
frame_00099,val,0,low_conf,5
frame_00099,val,1,usable,6
frame_00099,val,2,low_conf,5
frame_00099,val,3,usable,6
frame_00099,val,4,usable,6
frame_00100,val,0,low_conf,4
frame_00100,val,1,low_conf,4
frame_00100,val,2,usable,7
frame_00100,val,3,low_conf,5
frame_00100,val,4,usable,5
frame_00100,val,5,usable,6
frame_00107,val,0,low_conf,4
frame_00107,val,1,low_conf,4
frame_00107,val,2,usable,6
frame_00107,val,3,low_conf,5
frame_00107,val,4,usable,7
frame_00107,val,5,low_conf,5
frame_00107,val,6,usable,6
frame_00108,val,0,low_conf,5
frame_00108,val,1,low_conf,5
frame_00108,val,2,usable,6
frame_00108,val,3,usable,6
frame_00108,val,4,low_conf,5
frame_00108,val,5,good,7
frame_00108,val,6,low_conf,4
frame_00108,val,7,usable,7
frame_00112,val,0,low_conf,4
frame_00112,val,1,low_conf,5
frame_00112,val,2,usable,6
frame_00112,val,3,low_conf,4
frame_00112,val,4,usable,8
frame_00112,val,5,low_conf,6
frame_00112,val,6,usable,7
frame_00123,val,0,usable,6
frame_00123,val,1,low_conf,4
frame_00123,val,2,usable,6
frame_00123,val,3,low_conf,6
frame_00123,val,4,usable,6
frame_00123,val,5,usable,5
frame_00123,val,6,usable,6
frame_00123,val,7,usable,6
frame_00130,val,0,usable,6
frame_00130,val,1,low_conf,4
frame_00130,val,2,usable,6
frame_00130,val,3,low_conf,6
frame_00130,val,4,good,7
frame_00130,val,5,usable,6
frame_00130,val,6,usable,6
frame_00130,val,7,usable,6
frame_00139,val,0,low_conf,4
frame_00139,val,1,low_conf,4
frame_00139,val,2,low_conf,7
frame_00139,val,3,good,6
frame_00139,val,4,usable,5
frame_00139,val,5,good,6
frame_00139,val,6,usable,5
frame_00140,val,0,low_conf,4
frame_00140,val,1,low_conf,6
frame_00140,val,2,good,6
frame_00140,val,3,usable,5
frame_00140,val,4,usable,6
frame_00140,val,5,low_conf,4
frame_00141,val,0,low_conf,5
frame_00141,val,1,low_conf,6
frame_00141,val,2,usable,6
frame_00141,val,3,low_conf,6
frame_00141,val,4,good,6
frame_00141,val,5,usable,6
frame_00141,val,6,usable,6
frame_00141,val,7,usable,6
frame_00150,val,0,usable,8
frame_00150,val,1,low_conf,6
frame_00150,val,2,usable,5
frame_00150,val,3,good,7
frame_00150,val,4,low_conf,5
frame_00150,val,5,usable,7
frame_00150,val,6,good,8
frame_00150,val,7,low_conf,6
frame_00152,val,0,usable,5
frame_00152,val,1,low_conf,4
frame_00152,val,2,good,6
frame_00152,val,3,usable,6
frame_00152,val,4,good,8
frame_00152,val,5,usable,6
frame_00160,val,0,usable,6
frame_00160,val,1,low_conf,4
frame_00160,val,2,low_conf,6
frame_00160,val,3,good,8
frame_00160,val,4,low_conf,4
frame_00160,val,5,usable,7
frame_00160,val,6,good,6
frame_00160,val,7,low_conf,6
frame_00161,val,0,usable,6
frame_00161,val,1,low_conf,7
frame_00161,val,2,usable,7
frame_00161,val,3,good,7
frame_00161,val,4,low_conf,4
frame_00161,val,5,usable,7
frame_00161,val,6,usable,6
frame_00161,val,7,low_conf,7
frame_00162,val,0,usable,7
frame_00162,val,1,low_conf,6
frame_00162,val,2,good,6
frame_00162,val,3,usable,6
frame_00162,val,4,good,6
frame_00162,val,5,low_conf,6
frame_00169,val,0,usable,6
frame_00169,val,1,low_conf,7
frame_00169,val,2,usable,6
frame_00169,val,3,good,6
frame_00169,val,4,low_conf,4
frame_00169,val,5,usable,7
frame_00169,val,6,good,6
frame_00169,val,7,low_conf,7
frame_00171,val,0,low_conf,4
frame_00171,val,1,usable,6
frame_00171,val,2,good,5
frame_00171,val,3,low_conf,4
frame_00171,val,4,usable,6
frame_00171,val,5,good,7
frame_00189,val,0,usable,6
frame_00189,val,1,low_conf,6
frame_00189,val,2,good,6
frame_00189,val,3,low_conf,6
frame_00189,val,4,usable,7
frame_00189,val,5,low_conf,6
frame_00189,val,6,usable,6
frame_00189,val,7,good,7
frame_00199,val,0,usable,7
frame_00199,val,1,low_conf,4
frame_00199,val,2,usable,7
frame_00199,val,3,low_conf,5
frame_00199,val,4,usable,7
frame_00199,val,5,low_conf,4
frame_00199,val,6,usable,6
frame_00199,val,7,usable,6
frame_00199,val,8,usable,6
frame_00200,val,0,usable,6
frame_00200,val,1,low_conf,4
frame_00200,val,2,usable,6
frame_00200,val,3,low_conf,4
frame_00200,val,4,usable,7
frame_00200,val,5,low_conf,5
frame_00200,val,6,usable,7
frame_00200,val,7,usable,6
frame_00205,val,0,usable,5
frame_00205,val,1,low_conf,6
frame_00205,val,2,usable,8
frame_00205,val,3,low_conf,4
frame_00205,val,4,good,6
frame_00205,val,5,low_conf,4
frame_00205,val,6,usable,5
frame_00205,val,7,usable,7
frame_00205,val,8,usable,6
frame_00206,val,0,usable,5
frame_00206,val,1,usable,5
frame_00206,val,2,usable,7
frame_00206,val,3,usable,6
frame_00206,val,4,usable,6
frame_00206,val,5,low_conf,5
frame_00206,val,6,usable,6
frame_00206,val,7,good,7
frame_00206,val,8,usable,5
frame_00217,val,0,usable,5
frame_00217,val,1,low_conf,6
frame_00217,val,2,usable,7
frame_00217,val,3,usable,6
frame_00217,val,4,usable,6
frame_00217,val,5,low_conf,4
frame_00217,val,6,usable,8
frame_00217,val,7,usable,7
frame_00217,val,8,low_conf,5
frame_00218,val,0,usable,6
frame_00218,val,1,usable,7
frame_00218,val,2,usable,7
frame_00218,val,3,usable,6
frame_00218,val,4,usable,6
frame_00218,val,5,low_conf,4
frame_00218,val,6,usable,7
frame_00218,val,7,low_conf,5
frame_00218,val,8,low_conf,5
frame_00223,val,0,usable,6
frame_00223,val,1,low_conf,5
frame_00223,val,2,usable,6
frame_00223,val,3,usable,8
frame_00223,val,4,usable,7
frame_00223,val,5,usable,6
frame_00223,val,6,low_conf,6
frame_00232,val,0,usable,7
frame_00232,val,1,low_conf,5
frame_00232,val,2,usable,7
frame_00232,val,3,usable,6
frame_00232,val,4,usable,6
frame_00232,val,5,low_conf,5
frame_00232,val,6,low_conf,4
frame_00238,val,0,low_conf,6
frame_00238,val,1,low_conf,6
frame_00238,val,2,usable,6
frame_00238,val,3,usable,5
frame_00238,val,4,good,7
frame_00238,val,5,low_conf,6
frame_00238,val,6,usable,7
frame_00238,val,7,low_conf,6
frame_00242,val,0,low_conf,6
frame_00242,val,1,usable,6
frame_00242,val,2,usable,6
frame_00242,val,3,low_conf,5
frame_00242,val,4,low_conf,6
frame_00242,val,5,low_conf,6
frame_00242,val,6,usable,6
frame_00260,val,0,low_conf,6
frame_00260,val,1,usable,6
frame_00260,val,2,usable,7
frame_00260,val,3,usable,7
frame_00260,val,4,low_conf,6
frame_00261,val,0,low_conf,7
frame_00261,val,1,usable,6
frame_00261,val,2,good,7
frame_00261,val,3,low_conf,7
frame_00263,val,0,low_conf,6
frame_00263,val,1,usable,6
frame_00263,val,2,usable,6
frame_00263,val,3,good,6
frame_00263,val,4,good,6
frame_00263,val,5,low_conf,4
frame_00263,val,6,usable,7
frame_00267,val,0,low_conf,4
frame_00267,val,1,usable,5
frame_00267,val,2,usable,7
frame_00267,val,3,good,6
frame_00267,val,4,low_conf,5
frame_00273,val,0,usable,6
frame_00273,val,1,low_conf,6
frame_00273,val,2,usable,6
frame_00273,val,3,usable,6
frame_00273,val,4,low_conf,6
frame_00278,val,0,usable,6
frame_00278,val,1,usable,6
frame_00278,val,2,usable,6
frame_00278,val,3,usable,6
frame_00278,val,4,low_conf,4
frame_00278,val,5,low_conf,6
frame_00279,val,0,usable,5
frame_00279,val,1,low_conf,6
frame_00279,val,2,usable,6
frame_00279,val,3,good,6
frame_00279,val,4,low_conf,5
frame_00279,val,5,low_conf,6
frame_00279,val,6,low_conf,5
frame_00281,val,0,usable,6
frame_00281,val,1,low_conf,5
frame_00281,val,2,usable,6
frame_00281,val,3,low_conf,4
frame_00281,val,4,usable,7
frame_00281,val,5,low_conf,5
frame_00282,val,0,usable,6
frame_00282,val,1,usable,6
frame_00282,val,2,usable,6
frame_00282,val,3,usable,7
frame_00282,val,4,low_conf,4
frame_00282,val,5,usable,6
frame_00282,val,6,low_conf,4
frame_00283,val,0,usable,6
frame_00283,val,1,usable,6
frame_00283,val,2,usable,8
frame_00283,val,3,low_conf,4
frame_00283,val,4,low_conf,5
frame_00283,val,5,low_conf,6
frame_00284,val,0,usable,6
frame_00284,val,1,good,7
frame_00284,val,2,low_conf,4
frame_00284,val,3,low_conf,6
frame_00284,val,4,low_conf,5
frame_00287,val,0,usable,6
frame_00287,val,1,usable,6
frame_00287,val,2,usable,6
frame_00287,val,3,low_conf,6
frame_00287,val,4,low_conf,6
frame_00287,val,5,low_conf,6
frame_00293,val,0,usable,7
frame_00293,val,1,usable,6
frame_00293,val,2,usable,6
frame_00293,val,3,low_conf,5
frame_00293,val,4,low_conf,7
frame_00293,val,5,low_conf,6
frame_00296,val,0,usable,6
frame_00296,val,1,usable,8
frame_00296,val,2,low_conf,4
frame_00296,val,3,low_conf,5
frame_00296,val,4,low_conf,4
frame_00300,val,0,usable,6
frame_00300,val,1,usable,5
frame_00300,val,2,good,6
frame_00300,val,3,low_conf,6
frame_00300,val,4,low_conf,6
frame_00300,val,5,usable,5
frame_00308,val,0,usable,5
frame_00308,val,1,usable,5
frame_00308,val,2,good,6
frame_00308,val,3,low_conf,6
frame_00308,val,4,low_conf,6
frame_00308,val,5,low_conf,6
frame_00308,val,6,low_conf,6
frame_00308,val,7,low_conf,4
frame_00316,val,0,low_conf,4
frame_00316,val,1,low_conf,6
frame_00316,val,2,good,7
frame_00316,val,3,low_conf,4
frame_00316,val,4,low_conf,5
frame_00316,val,5,low_conf,4
frame_00316,val,6,usable,6
frame_00318,val,0,low_conf,4
frame_00318,val,1,usable,6
frame_00318,val,2,low_conf,6
frame_00318,val,3,good,7
frame_00318,val,4,low_conf,4
frame_00318,val,5,low_conf,5
frame_00318,val,6,low_conf,6
frame_00318,val,7,usable,5
frame_00319,val,0,low_conf,4
frame_00319,val,1,low_conf,6
frame_00319,val,2,good,7
frame_00319,val,3,low_conf,4
frame_00319,val,4,low_conf,5
frame_00319,val,5,low_conf,6
frame_00319,val,6,low_conf,5
frame_00319,val,7,low_conf,6
frame_00320,val,0,low_conf,4
frame_00320,val,1,low_conf,5
frame_00320,val,2,low_conf,6
frame_00320,val,3,good,6
frame_00320,val,4,low_conf,4
frame_00320,val,5,low_conf,4
frame_00320,val,6,low_conf,5
frame_00320,val,7,low_conf,6
frame_00321,val,0,low_conf,5
frame_00321,val,1,low_conf,4
frame_00321,val,2,good,6
frame_00321,val,3,low_conf,4
frame_00321,val,4,low_conf,4
frame_00321,val,5,low_conf,7
frame_00324,val,0,low_conf,6
frame_00324,val,1,good,7
frame_00324,val,2,low_conf,4
frame_00324,val,3,low_conf,5
frame_00324,val,4,usable,6
frame_00324,val,5,low_conf,6
frame_00325,val,0,low_conf,5
frame_00325,val,1,low_conf,6
frame_00325,val,2,good,6
frame_00325,val,3,low_conf,4
frame_00325,val,4,low_conf,5
frame_00325,val,5,usable,6
frame_00328,val,0,low_conf,4
frame_00328,val,1,usable,7
frame_00328,val,2,low_conf,4
frame_00328,val,3,low_conf,4
frame_00328,val,4,low_conf,6
frame_00328,val,5,usable,6
frame_00328,val,6,low_conf,5
frame_00337,val,0,low_conf,5
frame_00337,val,1,low_conf,7
frame_00337,val,2,usable,6
frame_00337,val,3,low_conf,4
frame_00337,val,4,usable,7
frame_00338,val,0,usable,6
frame_00338,val,1,usable,6
frame_00338,val,2,low_conf,6
frame_00338,val,3,usable,6
frame_00338,val,4,low_conf,5
frame_00338,val,5,low_conf,4
frame_00338,val,6,low_conf,6
frame_00338,val,7,usable,5
frame_00340,val,0,low_conf,5
frame_00340,val,1,usable,7
frame_00340,val,2,low_conf,6
frame_00340,val,3,good,6
frame_00340,val,4,low_conf,6
frame_00340,val,5,low_conf,6
frame_00340,val,6,usable,4
frame_00351,val,0,usable,6
frame_00351,val,1,low_conf,5
frame_00351,val,2,good,7
frame_00351,val,3,low_conf,5
frame_00351,val,4,low_conf,5
frame_00351,val,5,low_conf,6
frame_00351,val,6,usable,7
frame_00354,val,0,usable,6
frame_00354,val,1,low_conf,4
frame_00354,val,2,good,5
frame_00354,val,3,usable,5
frame_00354,val,4,low_conf,6
frame_00354,val,5,low_conf,6
frame_00366,val,0,usable,7
frame_00366,val,1,low_conf,4
frame_00366,val,2,good,6
frame_00366,val,3,usable,7
frame_00366,val,4,low_conf,4
frame_00366,val,5,usable,6
frame_00366,val,6,usable,6
frame_00370,val,0,usable,6
frame_00370,val,1,usable,6
frame_00370,val,2,low_conf,5
frame_00370,val,3,good,6
frame_00370,val,4,usable,6
frame_00370,val,5,low_conf,7
frame_00370,val,6,low_conf,5
frame_00370,val,7,low_conf,7
frame_00370,val,8,usable,6
frame_00373,val,0,usable,6
frame_00373,val,1,usable,5
frame_00373,val,2,low_conf,5
frame_00373,val,3,good,6
frame_00373,val,4,usable,5
frame_00373,val,5,usable,6
frame_00373,val,6,low_conf,4
frame_00373,val,7,usable,6
frame_00373,val,8,usable,7
frame_00376,val,0,usable,5
frame_00376,val,1,usable,6
frame_00376,val,2,low_conf,6
frame_00376,val,3,usable,6
frame_00376,val,4,usable,6
frame_00376,val,5,usable,6
frame_00376,val,6,low_conf,6
frame_00376,val,7,low_conf,7
frame_00376,val,8,usable,5
frame_00386,val,0,usable,6
frame_00386,val,1,low_conf,6
frame_00386,val,2,low_conf,4
frame_00386,val,3,usable,6
frame_00386,val,4,low_conf,5
frame_00386,val,5,low_conf,5
frame_00386,val,6,usable,7
frame_00386,val,7,usable,6
frame_00388,val,0,low_conf,4
frame_00388,val,1,low_conf,4
frame_00388,val,2,low_conf,5
frame_00388,val,3,usable,6
frame_00388,val,4,low_conf,5
frame_00388,val,5,usable,7
frame_00388,val,6,usable,6
frame_00397,val,0,usable,7
frame_00397,val,1,usable,6
frame_00397,val,2,low_conf,6
frame_00397,val,3,usable,5
frame_00397,val,4,low_conf,5
frame_00397,val,5,usable,6
frame_00397,val,6,low_conf,7
frame_00398,val,0,low_conf,5
frame_00398,val,1,usable,6
frame_00398,val,2,usable,6
frame_00398,val,3,low_conf,5
frame_00398,val,4,usable,6
frame_00398,val,5,usable,6
frame_00398,val,6,low_conf,5
frame_00398,val,7,usable,6
frame_00398,val,8,low_conf,7
frame_00399,val,0,low_conf,5
frame_00399,val,1,usable,7
frame_00399,val,2,usable,6
frame_00399,val,3,low_conf,6
frame_00399,val,4,usable,6
frame_00399,val,5,usable,6
frame_00399,val,6,low_conf,5
frame_00399,val,7,usable,6
frame_00399,val,8,usable,6
frame_00400,val,0,low_conf,5
frame_00400,val,1,usable,6
frame_00400,val,2,low_conf,5
frame_00400,val,3,low_conf,6
frame_00400,val,4,usable,6
frame_00400,val,5,usable,6
frame_00400,val,6,low_conf,4
frame_00400,val,7,usable,6
frame_00400,val,8,usable,6
frame_00401,val,0,low_conf,5
frame_00401,val,1,usable,6
frame_00401,val,2,low_conf,5
frame_00401,val,3,low_conf,5
frame_00401,val,4,good,6
frame_00401,val,5,usable,6
frame_00401,val,6,low_conf,4
frame_00401,val,7,usable,6
frame_00401,val,8,low_conf,4
frame_00406,val,0,low_conf,5
frame_00406,val,1,good,7
frame_00406,val,2,usable,5
frame_00406,val,3,low_conf,6
frame_00406,val,4,good,5
frame_00406,val,5,usable,6
frame_00406,val,6,low_conf,6
frame_00406,val,7,low_conf,5
frame_00406,val,8,usable,6
frame_00418,val,0,usable,5
frame_00418,val,1,usable,6
frame_00418,val,2,usable,6
frame_00418,val,3,low_conf,5
frame_00418,val,4,usable,6
frame_00418,val,5,low_conf,4
frame_00418,val,6,usable,6
frame_00418,val,7,low_conf,4
frame_00418,val,8,low_conf,6
frame_00418,val,9,low_conf,5
frame_00420,val,0,low_conf,6
frame_00420,val,1,usable,6
frame_00420,val,2,usable,5
frame_00420,val,3,low_conf,4
frame_00420,val,4,usable,6
frame_00420,val,5,low_conf,5
frame_00420,val,6,usable,6
frame_00420,val,7,low_conf,4
frame_00420,val,8,usable,5
frame_00421,val,0,low_conf,6
frame_00421,val,1,usable,7
frame_00421,val,2,low_conf,6
frame_00421,val,3,good,6
frame_00421,val,4,low_conf,6
frame_00421,val,5,good,6
frame_00421,val,6,low_conf,4
frame_00421,val,7,usable,6
frame_00421,val,8,low_conf,6
frame_00422,val,0,usable,5
frame_00422,val,1,good,6
frame_00422,val,2,usable,5
frame_00422,val,3,low_conf,6
frame_00422,val,4,usable,6
frame_00422,val,5,low_conf,7
frame_00422,val,6,usable,6
frame_00422,val,7,low_conf,5
frame_00422,val,8,low_conf,6
frame_00422,val,9,low_conf,6
frame_00425,val,0,low_conf,6
frame_00425,val,1,usable,6
frame_00425,val,2,usable,6
frame_00425,val,3,low_conf,7
frame_00425,val,4,usable,6
frame_00425,val,5,low_conf,4
frame_00425,val,6,good,6
frame_00425,val,7,low_conf,6
frame_00425,val,8,usable,6
frame_00425,val,9,usable,6
frame_00427,val,0,low_conf,6
frame_00427,val,1,usable,7
frame_00427,val,2,low_conf,6
frame_00427,val,3,good,6
frame_00427,val,4,low_conf,5
frame_00427,val,5,good,6
frame_00427,val,6,low_conf,4
frame_00427,val,7,low_conf,6
frame_00427,val,8,low_conf,4
frame_00434,val,0,low_conf,5
frame_00434,val,1,usable,6
frame_00434,val,2,low_conf,5
frame_00434,val,3,low_conf,6
frame_00434,val,4,usable,6
frame_00434,val,5,low_conf,4
frame_00434,val,6,low_conf,6
frame_00434,val,7,low_conf,5
frame_00442,val,0,usable,7
frame_00442,val,1,usable,6
frame_00442,val,2,low_conf,8
frame_00442,val,3,low_conf,5
frame_00442,val,4,usable,7
frame_00442,val,5,good,6
frame_00442,val,6,low_conf,5
frame_00442,val,7,low_conf,7
frame_00442,val,8,low_conf,5
frame_00447,val,0,usable,6
frame_00447,val,1,low_conf,4
frame_00447,val,2,low_conf,6
frame_00447,val,3,usable,6
frame_00447,val,4,good,7
frame_00447,val,5,low_conf,4
frame_00447,val,6,low_conf,6
frame_00449,val,0,usable,5
frame_00449,val,1,usable,7
frame_00449,val,2,usable,6
frame_00449,val,3,low_conf,5
frame_00449,val,4,low_conf,5
frame_00449,val,5,usable,7
frame_00449,val,6,good,7
frame_00449,val,7,low_conf,5
frame_00449,val,8,usable,6
frame_00449,val,9,low_conf,6
frame_00455,val,0,usable,7
frame_00455,val,1,good,6
frame_00455,val,2,low_conf,6
frame_00455,val,3,low_conf,5
frame_00455,val,4,good,7
frame_00455,val,5,low_conf,6
frame_00455,val,6,low_conf,6
frame_00457,val,0,low_conf,6
frame_00457,val,1,good,6
frame_00457,val,2,good,7
frame_00457,val,3,low_conf,4
frame_00457,val,4,low_conf,4
frame_00457,val,5,low_conf,5
frame_00466,val,0,usable,6
frame_00466,val,1,usable,7
frame_00466,val,2,low_conf,5
frame_00466,val,3,good,6
frame_00466,val,4,good,6
frame_00466,val,5,low_conf,5
frame_00466,val,6,low_conf,6
frame_00466,val,7,low_conf,5
frame_00467,val,0,usable,5
frame_00467,val,1,usable,7
frame_00467,val,2,low_conf,6
frame_00467,val,3,low_conf,5
frame_00467,val,4,good,6
frame_00467,val,5,good,7
frame_00467,val,6,low_conf,6
frame_00467,val,7,low_conf,4
frame_00477,val,0,usable,6
frame_00477,val,1,usable,8
frame_00477,val,2,low_conf,7
frame_00477,val,3,low_conf,4
frame_00477,val,4,good,6
frame_00477,val,5,good,6
frame_00477,val,6,low_conf,4
frame_00477,val,7,low_conf,4
frame_00477,val,8,low_conf,5
frame_00478,val,0,usable,5
frame_00478,val,1,usable,7
frame_00478,val,2,usable,6
frame_00478,val,3,usable,6
frame_00478,val,4,low_conf,5
frame_00478,val,5,good,6
frame_00478,val,6,usable,6
frame_00478,val,7,low_conf,5
frame_00478,val,8,low_conf,7
frame_00478,val,9,low_conf,4
frame_00480,val,0,low_conf,6
frame_00480,val,1,usable,6
frame_00480,val,2,usable,6
frame_00480,val,3,usable,6
frame_00480,val,4,low_conf,6
frame_00480,val,5,good,6
frame_00480,val,6,good,6
frame_00480,val,7,low_conf,5
frame_00480,val,8,low_conf,6
frame_00481,val,0,low_conf,6
frame_00481,val,1,low_conf,5
frame_00481,val,2,usable,6
frame_00481,val,3,low_conf,6
frame_00481,val,4,low_conf,6
frame_00481,val,5,good,6
frame_00481,val,6,good,7
frame_00481,val,7,low_conf,5
frame_00481,val,8,low_conf,6
frame_00481,val,9,low_conf,5
frame_00492,val,0,low_conf,5
frame_00492,val,1,usable,5
frame_00492,val,2,low_conf,6
frame_00492,val,3,usable,6
frame_00492,val,4,good,6
frame_00492,val,5,low_conf,6
frame_00492,val,6,low_conf,6
frame_00492,val,7,usable,6
frame_00493,val,0,low_conf,5
frame_00493,val,1,usable,6
frame_00493,val,2,low_conf,6
frame_00493,val,3,good,6
frame_00493,val,4,low_conf,6
frame_00493,val,5,low_conf,5
frame_00493,val,6,low_conf,6
frame_00502,val,0,low_conf,6
frame_00502,val,1,low_conf,5
frame_00502,val,2,usable,6
frame_00502,val,3,usable,6
frame_00502,val,4,usable,6
frame_00502,val,5,usable,6
frame_00502,val,6,low_conf,6
frame_00502,val,7,usable,6
frame_00502,val,8,usable,6
frame_00503,val,0,usable,6
frame_00503,val,1,usable,5
frame_00503,val,2,usable,7
frame_00503,val,3,low_conf,4
frame_00503,val,4,usable,6
frame_00503,val,5,good,6
frame_00503,val,6,low_conf,4
frame_00503,val,7,usable,5
frame_00503,val,8,usable,7
frame_00508,val,0,low_conf,6
frame_00508,val,1,usable,6
frame_00508,val,2,low_conf,5
frame_00508,val,3,usable,7
frame_00508,val,4,good,7
frame_00508,val,5,good,5
frame_00508,val,6,low_conf,5
frame_00508,val,7,usable,5
frame_00508,val,8,low_conf,4
frame_00519,val,0,usable,5
frame_00519,val,1,low_conf,4
frame_00519,val,2,usable,7
frame_00519,val,3,usable,6
frame_00519,val,4,usable,8
frame_00519,val,5,good,6
frame_00519,val,6,low_conf,4
frame_00519,val,7,usable,6
frame_00519,val,8,usable,6
frame_00520,val,0,low_conf,5
frame_00520,val,1,usable,6
frame_00520,val,2,usable,6
frame_00520,val,3,usable,7
frame_00520,val,4,good,7
frame_00520,val,5,low_conf,4
frame_00520,val,6,low_conf,6
frame_00520,val,7,usable,6
frame_00523,val,0,usable,6
frame_00523,val,1,low_conf,6
frame_00523,val,2,usable,6
frame_00523,val,3,usable,6
frame_00523,val,4,good,6
frame_00523,val,5,usable,6
frame_00523,val,6,low_conf,5
frame_00523,val,7,low_conf,4
frame_00523,val,8,usable,7
frame_00525,val,0,usable,6
frame_00525,val,1,low_conf,7
frame_00525,val,2,usable,6
frame_00525,val,3,usable,6
frame_00525,val,4,usable,7
frame_00525,val,5,good,6
frame_00525,val,6,low_conf,6
frame_00525,val,7,low_conf,6
frame_00525,val,8,usable,6
frame_00533,val,0,low_conf,6
frame_00533,val,1,usable,5
frame_00533,val,2,usable,6
frame_00533,val,3,low_conf,5
frame_00533,val,4,good,6
frame_00533,val,5,usable,6
frame_00533,val,6,low_conf,4
frame_00533,val,7,low_conf,5
frame_00533,val,8,low_conf,4
frame_00537,val,0,usable,6
frame_00537,val,1,usable,6
frame_00537,val,2,usable,7
frame_00537,val,3,usable,6
frame_00537,val,4,good,7
frame_00537,val,5,good,6
frame_00537,val,6,low_conf,5
frame_00537,val,7,low_conf,6
frame_00537,val,8,low_conf,5
frame_00548,val,0,usable,7
frame_00548,val,1,usable,6
frame_00548,val,2,low_conf,5
frame_00548,val,3,usable,6
frame_00548,val,4,good,6
frame_00548,val,5,good,6
frame_00548,val,6,low_conf,4
frame_00548,val,7,low_conf,5
frame_00548,val,8,low_conf,4
frame_00548,val,9,low_conf,6
frame_00550,val,0,usable,6
frame_00550,val,1,low_conf,4
frame_00550,val,2,usable,6
frame_00550,val,3,usable,7
frame_00550,val,4,usable,6
frame_00550,val,5,low_conf,4
frame_00550,val,6,low_conf,6
frame_00552,val,0,usable,6
frame_00552,val,1,usable,6
frame_00552,val,2,low_conf,4
frame_00552,val,3,usable,6
frame_00552,val,4,good,5
frame_00552,val,5,good,7
frame_00552,val,6,low_conf,4
frame_00552,val,7,low_conf,6
frame_00552,val,8,low_conf,5
frame_00554,val,0,usable,5
frame_00554,val,1,usable,8
frame_00554,val,2,usable,6
frame_00554,val,3,low_conf,6
frame_00554,val,4,usable,6
frame_00554,val,5,good,6
frame_00554,val,6,good,6
frame_00554,val,7,low_conf,4
frame_00554,val,8,low_conf,5
frame_00555,val,0,usable,6
frame_00555,val,1,usable,6
frame_00555,val,2,low_conf,6
frame_00555,val,3,usable,7
frame_00555,val,4,usable,6
frame_00555,val,5,low_conf,4
frame_00555,val,6,low_conf,7
frame_00555,val,7,low_conf,4
frame_00558,val,0,usable,6
frame_00558,val,1,usable,6
frame_00558,val,2,low_conf,6
frame_00558,val,3,usable,6
frame_00558,val,4,good,6
frame_00558,val,5,good,7
frame_00558,val,6,low_conf,4
frame_00558,val,7,low_conf,5
frame_00558,val,8,low_conf,5
frame_00558,val,9,low_conf,7
frame_00579,val,0,low_conf,4
frame_00579,val,1,usable,6
frame_00579,val,2,usable,6
frame_00579,val,3,good,6
frame_00579,val,4,low_conf,5
frame_00579,val,5,low_conf,6
frame_00579,val,6,usable,6
frame_00580,val,0,low_conf,5
frame_00580,val,1,usable,6
frame_00580,val,2,usable,7
frame_00580,val,3,good,7
frame_00580,val,4,usable,5
frame_00580,val,5,good,7
frame_00580,val,6,low_conf,5
frame_00580,val,7,low_conf,6
frame_00580,val,8,low_conf,7
frame_00581,val,0,usable,6
frame_00581,val,1,usable,6
frame_00581,val,2,usable,6
frame_00581,val,3,good,6
frame_00581,val,4,usable,6
frame_00581,val,5,low_conf,5
frame_00581,val,6,low_conf,4
frame_00581,val,7,low_conf,4
frame_00581,val,8,low_conf,7
frame_00584,val,0,usable,5
frame_00584,val,1,usable,5
frame_00584,val,2,usable,6
frame_00584,val,3,good,7
frame_00584,val,4,usable,6
frame_00584,val,5,low_conf,4
frame_00584,val,6,low_conf,6
frame_00584,val,7,low_conf,4
frame_00587,val,0,usable,7
frame_00587,val,1,usable,6
frame_00587,val,2,usable,6
frame_00587,val,3,usable,5
frame_00587,val,4,good,6
frame_00587,val,5,usable,6
frame_00587,val,6,good,7
frame_00587,val,7,low_conf,6
frame_00587,val,8,low_conf,4
